dataset,random_seed,forecast_model,cf_model,horizon,desired_change,fraction_std,forecast_smape,forecast_mase,validity_ratio,proximity,compactness,step_validity_auc
etth1,39,nbeats,ForecastCF,,-0.1,1.0,21.76300837919462,3.998015719495151,0.5033333333333334,0.13440404671309156,0.8943749999999998,0.021249999999999995
etth1,39,nbeats,BaseShift,,-0.1,1.0,21.76300837919462,3.998015719495151,0.21791666666666665,0.25918673979992735,0.0,0.003958333333333333
etth1,39,nbeats,BaseNN,,-0.1,1.0,21.76300837919462,3.998015719495151,0.14041666666666666,0.7026702924166218,0.12416666666666668,0.007083333333333335
